date,precipitation
2016-04-28,26.329883537817995
2016-04-29,0.0
2016-04-30,0.0
2016-05-01,0.0
2016-05-02,0.0
2016-05-03,13.315738876536257
2016-05-04,5.290849874821318
2016-05-05,0.0
2016-05-06,5.702745566983185
2016-05-07,0.854849137958319
2016-05-08,9.015553598188951
2016-05-09,0.0
2016-05-10,11.991457086096128
2016-05-11,0.0
2016-05-12,22.107717274574473
2016-05-13,0.0
2016-05-14,10.198609683539024
2016-05-15,30.718995643094996
2016-05-16,0.0
2016-05-17,6.247129982235884
2016-05-18,7.785714790831527
2016-05-19,4.383149001922321
2016-05-20,0.0
2016-05-21,23.68365440296992
2016-05-22,22.62977988195927
2016-05-23,14.08283839751276
2016-05-24,0.0
2016-05-25,18.681407217540517
2016-05-26,0.0
2016-05-27,0.0
2016-05-28,12.042517633832242
2016-05-29,15.989910151111987
2016-05-30,9.537055573317136
2016-05-31,11.611461354257472
2016-06-01,0.0
2016-06-02,20.793059158564063
2016-06-03,0.0
2016-06-04,0.0
2016-06-05,0.024402813382945962
2016-06-06,0.0
2016-06-07,23.570454639871944
2016-06-08,0.0
2016-06-09,29.052409492139155
2016-06-10,0.0
2016-06-11,8.263620856409903
2016-06-12,24.159328172262118
2016-06-13,0.0
2016-06-14,5.932389887706444
2016-06-15,42.53412878505872
2016-06-16,0.6626118035635953
2016-06-17,0.0
2016-06-18,16.990312920858806
2016-06-19,23.107805762950825
2016-06-20,16.774744226100974
2016-06-21,18.210782794259682
2016-06-22,0.756385394313146
2016-06-23,0.0
2016-06-24,4.926981387619087
2016-06-25,0.0
2016-06-26,0.0
2016-06-27,13.272749779593148
2016-06-28,0.0
2016-06-29,0.0
2016-06-30,0.0
2016-07-01,0.0
2016-07-02,0.0
2016-07-03,0.0
2016-07-04,0.0
2016-07-05,0.0
2016-07-06,0.0
2016-07-07,0.0
2016-07-08,1.2005571379987017
2016-07-09,7.125149392753225
2016-07-10,2.245240012929077
2016-07-11,0.0
2016-07-12,0.0
2016-07-13,0.0
2016-07-14,0.0
2016-07-15,0.0
2016-07-16,6.312715390061467
2016-07-17,0.0
2016-07-18,0.0
2016-07-19,0.0
2016-07-20,0.0
2016-07-21,0.0
2016-07-22,15.681719097407376
2016-07-23,31.773418342910425
2016-07-24,14.986055329955217
2016-07-25,0.0
2016-07-26,0.0
2016-07-27,6.032764357182856
2016-07-28,0.0
2016-07-29,0.0
2016-07-30,4.571010600796475
2016-07-31,0.0
2016-08-01,0.0
2016-08-02,0.0
2016-08-03,0.0
2016-08-04,0.0
2016-08-05,0.17798109620380345
2016-08-06,1.573645273894165
2016-08-07,0.0
2016-08-08,0.0
2016-08-09,0.0
2016-08-10,0.0
2016-08-11,0.0
2016-08-12,0.0
2016-08-13,0.0
2016-08-14,5.079343987317404
2016-08-15,0.61570375877839
2016-08-16,0.0
2016-08-17,0.0
2016-08-18,0.0
2016-08-19,25.90554666549023
2016-08-20,0.0
2016-08-21,0.0
2016-08-22,0.0
2016-08-23,0.0
2016-08-24,0.0
2016-08-25,0.0
2016-08-26,0.0
2016-08-27,6.823385420783134
2016-08-28,55.19940934034909
2016-08-29,0.0
2016-08-30,0.7218822247547587
2016-08-31,0.0
2016-09-01,6.769245386272949
2016-09-02,3.496754659438925
2016-09-03,0.0
2016-09-04,0.0
2016-09-05,12.811231497756825
2016-09-06,13.21942942382846
2016-09-07,1.8035605674843982
2016-09-08,1.491599950554525
2016-09-09,0.5742808490077183
2016-09-10,13.534035333336037
2016-09-11,16.09632454085664
2016-09-12,0.0
2016-09-13,5.1132555637944845
2016-09-14,24.08124305877973
2016-09-15,0.0
2016-09-16,9.122948825993834
2016-09-17,8.401495555825136
2016-09-18,0.0
2016-09-19,18.24589765198767
2016-09-20,9.441793030922161
2016-09-21,17.640373599029143
2016-09-22,0.6297091918209604
2016-09-23,2.22877556051996
2016-09-24,13.456376630959843
2016-09-25,10.534063763072064
2016-09-26,9.917804139065014
2016-09-27,1.2642013550401854
2016-09-28,0.0
2016-09-29,6.5695859461780195
2016-09-30,22.875186908222695
2016-10-01,10.396192304477445
2016-10-02,2.829985357032542
2016-10-03,0.0
2016-10-04,10.347716361340243
2016-10-05,0.0
2016-10-06,0.0
2016-10-07,20.320375031953166
2016-10-08,31.500506189068044
2016-10-09,17.307523617538425
2016-10-10,0.0
2016-10-11,11.537258475291114
2016-10-12,2.098290846806134
2016-10-13,11.573604084210764
2016-10-14,9.256029698575523
2016-10-15,9.13765787555788
2016-10-16,2.790406644829528
2016-10-17,0.0
2016-10-18,0.10325689889075389
2016-10-19,26.581905012065057
2016-10-20,0.0
2016-10-21,16.597524195666907
2016-10-22,22.69708492312494
2016-10-23,15.68319850245639
2016-10-24,11.02788134149708
2016-10-25,0.0
2016-10-26,14.564396533655543
2016-10-27,0.0
2016-10-28,7.84904085432804
2016-10-29,10.210146149173706
2016-10-30,11.82100286973441
2016-10-31,11.205505415582628
2016-11-01,1.2767691268873127
2016-11-02,5.487150865640205
2016-11-03,8.660177524043533
2016-11-04,0.12466535481648217
2016-11-05,3.211475796377055
2016-11-06,0.10522614304692432
2016-11-07,0.03893188856957328
2016-11-08,6.010044995291802
2016-11-09,0.0
2016-11-10,0.0
2016-11-11,0.0
2016-11-12,0.0
2016-11-13,0.0
2016-11-14,0.0
2016-11-15,0.0
2016-11-16,0.0
2016-11-17,0.0
2016-11-18,3.0055138844583813
2016-11-19,3.9610947748236764
2016-11-20,0.0
2016-11-21,1.4947528816717601
2016-11-22,0.12735401203129243
2016-11-23,4.237684667744933
2016-11-24,0.0
2016-11-25,0.0
2016-11-26,0.07737483661773435
2016-11-27,0.0
2016-11-28,2.4209737102165776
2016-11-29,2.521585352807472
2016-11-30,0.0
2016-12-01,0.0
2016-12-02,0.0
2016-12-03,0.0
2016-12-04,0.0
2016-12-05,1.3389096470571864
2016-12-06,0.0
2016-12-07,0.0
2016-12-08,0.0
2016-12-09,0.0
2016-12-10,2.159571961548154
2016-12-11,2.6508224206039435
2016-12-12,0.3807409876163258
2016-12-13,0.0
2016-12-14,1.2784004394494524
2016-12-15,0.0
2016-12-16,0.0
2016-12-17,0.0
2016-12-18,0.0
2016-12-19,0.0
2016-12-20,0.0
2016-12-21,0.0
2016-12-22,0.0
2016-12-23,0.0
2016-12-24,0.0
2016-12-25,0.0
2016-12-26,0.0
2016-12-27,0.0
2016-12-28,0.0
2016-12-29,0.0
2016-12-30,0.0
2016-12-31,0.0
2017-01-01,0.0
2017-01-02,0.0
2017-01-03,0.0
2017-01-04,0.0
2017-01-05,0.0
2017-01-06,0.0
2017-01-07,0.0
2017-01-08,0.0
2017-01-09,0.0
2017-01-10,0.0
2017-01-11,0.0
2017-01-12,0.0
2017-01-13,0.09357940226923922
2017-01-14,0.0
2017-01-15,0.10115387209072366
2017-01-16,0.11457705214087788
2017-01-17,0.0
2017-01-18,0.0
2017-01-19,0.0
2017-01-20,0.0
2017-01-21,0.0
2017-01-22,0.0
2017-01-23,0.0
2017-01-24,4.98495029791042
2017-01-25,0.0
2017-01-26,0.0
2017-01-27,0.0
2017-01-28,0.0
2017-01-29,0.0
2017-01-30,1.1675385279661428
2017-01-31,2.9998082880982784
2017-02-01,2.2851662782482163
2017-02-02,0.0
2017-02-03,0.0
2017-02-04,0.0
2017-02-05,0.0
2017-02-06,0.0
2017-02-07,0.0
2017-02-08,0.0
2017-02-09,7.280716138253305
2017-02-10,0.0
2017-02-11,0.0
2017-02-12,0.0
2017-02-13,0.0
2017-02-14,0.0
2017-02-15,0.0
2017-02-16,0.0
2017-02-17,0.0
2017-02-18,0.0
2017-02-19,0.0
2017-02-20,0.0
2017-02-21,0.0
2017-02-22,0.0
2017-02-23,0.0
2017-02-24,0.0
2017-02-25,0.0
2017-02-26,1.93917449806807
2017-02-27,0.0
2017-02-28,0.0
2017-03-01,0.36808031700369576
2017-03-02,0.0
2017-03-03,2.2531367157053483
2017-03-04,1.1120118469317108
2017-03-05,0.26589803559076963
2017-03-06,7.416134763973241
2017-03-07,0.0
2017-03-08,0.0
2017-03-09,3.1781717922512858
2017-03-10,3.281271295242931
2017-03-11,0.0
2017-03-12,2.4758428245988133
2017-03-13,0.0
2017-03-14,0.0
2017-03-15,0.0
2017-03-16,0.0
2017-03-17,0.0
2017-03-18,0.0
2017-03-19,0.0
2017-03-20,2.778830397703832
2017-03-21,3.591869392839909
2017-03-22,0.0
2017-03-23,7.183738785679818
2017-03-24,3.591869392839909
2017-03-25,3.6980505827895995
2017-03-26,0.979020294429514
2017-03-27,0.0
2017-03-28,0.0
2017-03-29,0.0
2017-03-30,0.30002282885513837
2017-03-31,0.979020294429514
2017-04-01,1.3738310234428723
2017-04-02,2.3564269881212647
2017-04-03,1.1049111485108036
2017-04-04,0.526417869437689
2017-04-05,2.7476620468857447
2017-04-06,1.7836394293575493
2017-04-07,0.24629451775819566
2017-04-08,1.3112392702846134
2017-04-09,2.4573316633066837
2017-04-10,0.0
2017-04-11,2.960489516304521
2017-04-12,1.9591288008612253
2017-04-13,7.830391225474437
2017-04-14,8.826621367025169
2017-04-15,2.37833299387524
2017-04-16,4.144429755643822
2017-04-17,0.0
2017-04-18,0.0
2017-04-19,0.0
2017-04-20,10.249024402520474
2017-04-21,0.9105083074656292
2017-04-22,0.0
2017-04-23,1.717146934664989
2017-04-24,0.10688769927454803
2017-04-25,1.100578453198178
2017-04-26,0.0
2017-04-27,0.0
2017-04-28,0.0
2017-04-29,0.0
2017-04-30,0.0
2017-05-01,21.924527943992736
2017-05-02,12.902127079465053
2017-05-03,0.0
2017-05-04,8.920339239636437
2017-05-05,8.986515637853405
2017-05-06,6.881124166525673
2017-05-07,13.762248333051346
2017-05-08,0.0
2017-05-09,0.5761139761602873
2017-05-10,0.0
2017-05-11,21.734463293401618
2017-05-12,0.0
2017-05-13,10.97614240616504
2017-05-14,0.0
2017-05-15,1.5925373412999948
2017-05-16,26.192034504603214
2017-05-17,0.0
2017-05-18,2.7945711790358345
2017-05-19,5.949240269628106
2017-05-20,5.934510035894032
2017-05-21,0.0
2017-05-22,0.0
2017-05-23,2.0558578042440594
2017-05-24,0.0
2017-05-25,14.320800584483761
2017-05-26,5.565523168035948
2017-05-27,0.0
2017-05-28,5.933164820345627
2017-05-29,6.413266092669465
2017-05-30,6.094654920478875
2017-05-31,14.29189696786698
2017-06-01,0.0
2017-06-02,21.322613872881607
2017-06-03,35.16424942434619
2017-06-04,15.057201690351363
2017-06-05,10.218943465106848
2017-06-06,20.468838076630313
2017-06-07,0.2110504593487897
2017-06-08,2.744638454787195
2017-06-09,17.403202773185544
2017-06-10,6.299417377190063
2017-06-11,25.404800405185828
2017-06-12,36.67206509350686
2017-06-13,22.46354771974166
2017-06-14,9.176180461532411
2017-06-15,11.090340229146692
2017-06-16,8.558170390114162
2017-06-17,8.53046496166762
2017-06-18,13.607041275941667
2017-06-19,0.7545193023956338
2017-06-20,19.98733363691986
2017-06-21,0.0
2017-06-22,19.80019108593725
2017-06-23,18.51401237674109
2017-06-24,22.49645916969238
2017-06-25,11.771198020700973
2017-06-26,13.530468350436143
2017-06-27,0.0
2017-06-28,1.6550895548195266
2017-06-29,24.008064291517517
2017-06-30,13.296205794131975
2017-07-01,15.595178288523678
2017-07-02,0.0
2017-07-03,24.958001515084536
2017-07-04,8.324143403309469
2017-07-05,21.732125263178286
2017-07-06,7.949638445525149
2017-07-07,0.0
2017-07-08,39.97053574410991
2017-07-09,28.49201374077843
2017-07-10,0.0
2017-07-11,0.0
2017-07-12,0.0
2017-07-13,0.0
2017-07-14,0.0
2017-07-15,0.0
2017-07-16,5.883501193638362
2017-07-17,17.463704981950205
2017-07-18,0.0
2017-07-19,2.813512651339575
2017-07-20,0.0
2017-07-21,8.030995337307717
2017-07-22,37.60862832078355
2017-07-23,0.0
2017-07-24,0.0
2017-07-25,0.0
2017-07-26,0.0
2017-07-27,0.0
2017-07-28,1.0182450331220347
2017-07-29,0.0
2017-07-30,0.0
2017-07-31,0.0
2017-08-01,3.525936813897914
2017-08-02,0.0
2017-08-03,19.605517844371523
2017-08-04,1.0726938243201918
2017-08-05,0.0
2017-08-06,0.0
2017-08-07,0.0
2017-08-08,0.0
2017-08-09,0.0
2017-08-10,0.0
2017-08-11,0.0
2017-08-12,1.1474553708665882
2017-08-13,0.0
2017-08-14,0.0
2017-08-15,0.0
2017-08-16,21.132663605581918
2017-08-17,1.3204420719134786
2017-08-18,0.0
2017-08-19,0.0
2017-08-20,0.0
2017-08-21,0.0
2017-08-22,0.0
2017-08-23,0.0
2017-08-24,0.0
2017-08-25,22.279461400838812
2017-08-26,0.0
2017-08-27,0.0
2017-08-28,0.0
2017-08-29,5.141216657276668
2017-08-30,0.0
2017-08-31,0.0
2017-09-01,0.0
2017-09-02,0.0
2017-09-03,2.396407946990891
2017-09-04,0.0
2017-09-05,0.0
2017-09-06,0.0
2017-09-07,9.04522437547697
2017-09-08,0.0
2017-09-09,0.0
2017-09-10,5.363443619770488
2017-09-11,35.09490136795666
2017-09-12,0.0
2017-09-13,12.189901334610898
2017-09-14,0.0
2017-09-15,0.0
2017-09-16,2.6366370693922194
2017-09-17,0.0
2017-09-18,0.0
2017-09-19,0.0
2017-09-20,0.0
2017-09-21,0.0
2017-09-22,0.0
2017-09-23,0.0
2017-09-24,14.5306394827239
2017-09-25,20.38902605811581
2017-09-26,15.890265740374888
2017-09-27,0.0
2017-09-28,13.11607022813954
2017-09-29,0.0
2017-09-30,0.14464465155031211
2017-10-01,0.8354446749875304
2017-10-02,1.8263728232703214
2017-10-03,0.0
2017-10-04,5.787785660496487
2017-10-05,3.1461007078513554
2017-10-06,0.0
2017-10-07,9.895038719989394
2017-10-08,2.384669636216997
2017-10-09,0.0
2017-10-10,8.677609296463098
2017-10-11,0.0
2017-10-12,9.464294354917111
2017-10-13,3.7720021934306245
2017-10-14,4.605586727634399
2017-10-15,1.671997322913775
2017-10-16,1.964764568345877
2017-10-17,0.0
2017-10-18,6.010146500844844
2017-10-19,0.0
2017-10-20,0.0
2017-10-21,0.0
2017-10-22,0.9345285764842312
2017-10-23,7.188924048345539
2017-10-24,0.0
2017-10-25,0.05830065727831053
2017-10-26,1.5343371353898863
2017-10-27,3.85722502806669
2017-10-28,2.957607162319726
2017-10-29,0.0
2017-10-30,0.0
2017-10-31,3.9194280123367276
2017-11-01,5.4509624850399145
2017-11-02,0.0
2017-11-03,0.2601776674679092
2017-11-04,6.274133528928572
2017-11-05,6.639287693693107
2017-11-06,0.159562863031625
2017-11-07,0.0
2017-11-08,0.0
2017-11-09,0.0
2017-11-10,0.0
2017-11-11,4.001282556324209
2017-11-12,1.5633377192090585
2017-11-13,0.0
2017-11-14,0.0
2017-11-15,0.0
2017-11-16,2.4441687195242836
2017-11-17,0.0
2017-11-18,1.705129556045282
2017-11-19,2.5385822939663742
2017-11-20,0.0
2017-11-21,0.0
2017-11-22,0.7493734480667354
2017-11-23,2.8996626349934655
2017-11-24,16.825187751779573
2017-11-25,8.386293750146665
2017-11-26,0.0
2017-11-27,0.0
2017-11-28,0.0
2017-11-29,0.0
2017-11-30,0.0
2017-12-01,0.0
2017-12-02,0.0
2017-12-03,0.0
2017-12-04,0.0
2017-12-05,0.0
2017-12-06,0.0
2017-12-07,6.022282150214213
2017-12-08,3.6481894070309404
2017-12-09,7.813179962099085
2017-12-10,0.0
2017-12-11,0.0
2017-12-12,0.0
2017-12-13,0.0
2017-12-14,0.0
2017-12-15,0.0
2017-12-16,0.0
2017-12-17,0.0
2017-12-18,0.0
2017-12-19,0.18403482104960128
2017-12-20,1.987329835658829
2017-12-21,0.0
2017-12-22,3.398441032013747
2017-12-23,0.08314766992832918
2017-12-24,0.0
2017-12-25,0.0
2017-12-26,0.0
2017-12-27,0.0
2017-12-28,0.0
2017-12-29,0.0
2017-12-30,0.0
2017-12-31,0.0
2018-01-01,0.0
2018-01-02,0.0
2018-01-03,0.0
2018-01-04,0.0
2018-01-05,0.0
2018-01-06,0.0
2018-01-07,0.0
2018-01-08,0.0
2018-01-09,0.0
2018-01-10,0.0
2018-01-11,0.0
2018-01-12,0.0
2018-01-13,0.0
2018-01-14,0.0
2018-01-15,0.0
2018-01-16,0.0
2018-01-17,0.0
2018-01-18,0.0
2018-01-19,0.0
2018-01-20,0.0
2018-01-21,0.0
2018-01-22,0.0
2018-01-23,0.0
2018-01-24,0.0
2018-01-25,1.7089659994515918
2018-01-26,0.0
2018-01-27,0.0
2018-01-28,0.0
2018-01-29,0.0
2018-01-30,0.0
2018-01-31,0.0
2018-02-01,0.0
2018-02-02,0.0
2018-02-03,0.0
2018-02-04,0.0
2018-02-05,0.0
2018-02-06,0.0
2018-02-07,3.301382695277483
2018-02-08,0.0
2018-02-09,6.287611489902084
2018-02-10,4.687231565163744
2018-02-11,13.091308283522196
2018-02-12,0.0
2018-02-13,0.0
2018-02-14,0.0
2018-02-15,1.1678820708877384
2018-02-16,0.0
2018-02-17,0.0
2018-02-18,10.62915200625798
2018-02-19,0.0
2018-02-20,6.185317901648351
2018-02-21,0.0
2018-02-22,0.0
2018-02-23,9.697618692460177
2018-02-24,19.970543174050942
2018-02-25,0.0
2018-02-26,11.645794603327479
2018-02-27,0.0
2018-02-28,2.7553103271692194
2018-03-01,0.0
2018-03-02,0.0
2018-03-03,0.0
2018-03-04,0.2289549374326588
2018-03-05,0.0
2018-03-06,0.0
2018-03-07,0.0
2018-03-08,9.0536694692386
2018-03-09,0.0
2018-03-10,0.0
2018-03-11,1.0671850631740145
2018-03-12,0.0
2018-03-13,0.0
2018-03-14,0.0
2018-03-15,0.0
2018-03-16,0.0
2018-03-17,10.394739117261095
2018-03-18,0.0
2018-03-19,0.604140564062182
2018-03-20,0.0
2018-03-21,4.985123305598423
2018-03-22,11.649936733054757
2018-03-23,14.353945105689425
2018-03-24,9.970246611196846
2018-03-25,9.948269486352663
2018-03-26,0.0
2018-03-27,0.0
2018-03-28,1.285894737888592
2018-03-29,11.453140144431746
2018-03-30,17.496469017857677
2018-03-31,2.53297410073994
2018-04-01,0.0
2018-04-02,0.0
2018-04-03,0.3417769894796979
2018-04-04,0.0
2018-04-05,0.4917857058733498
2018-04-06,1.723181066769843
2018-04-07,9.943692704327942
2018-04-08,15.227886506297402
2018-04-09,15.227886506297402
2018-04-10,7.613943253148701
2018-04-11,0.0
2018-04-12,0.0
2018-04-13,0.0
2018-04-14,1.9472612799072382
2018-04-15,10.10179867323444
2018-04-16,0.0
2018-04-17,0.0
2018-04-18,0.0
2018-04-19,0.0
2018-04-20,12.184053120645938
2018-04-21,0.0
2018-04-22,0.0
2018-04-23,0.0
2018-04-24,0.0
2018-04-25,4.082810623091912
2018-04-26,0.0
2018-04-27,0.0
2018-04-28,0.0
2018-04-29,0.0
2018-04-30,0.0
2018-05-01,0.0
2018-05-02,0.0
2018-05-03,16.51884323399591
2018-05-04,17.20678477744125
2018-05-05,13.384159983286805
2018-05-06,0.0
2018-05-07,0.0
2018-05-08,19.61240221965888
2018-05-09,0.0
2018-05-10,17.622803001606847
2018-05-11,21.418647552327805
2018-05-12,10.709323776163902
2018-05-13,0.0
2018-05-14,10.709323776163902
2018-05-15,0.0
2018-05-16,2.3583142136363
2018-05-17,22.641252635341925
2018-05-18,0.0
2018-05-19,0.0
2018-05-20,0.0
2018-05-21,0.0
2018-05-22,13.955069750342133
2018-05-23,0.0
2018-05-24,0.0
2018-05-25,26.72502186332708
2018-05-26,0.0
2018-05-27,0.2308969754462102
2018-05-28,0.0
2018-05-29,29.77558645548191
2018-05-30,0.0
2018-05-31,3.6924766413330965
2018-06-01,0.0
2018-06-02,4.398223466476054
2018-06-03,3.4157228797543553
2018-06-04,0.0
2018-06-05,0.0
2018-06-06,17.860578168237218
2018-06-07,0.0
2018-06-08,10.57674609487626
2018-06-09,30.75279211356032
2018-06-10,10.799083172715154
2018-06-11,0.0
2018-06-12,1.3364349892532073
2018-06-13,0.0
2018-06-14,14.014096718395813
2018-06-15,8.082089959791324
2018-06-16,13.202109855342522
2018-06-17,8.011110947590439
2018-06-18,29.98727488174391
2018-06-19,0.0
2018-06-20,13.576955141988336
2018-06-21,13.27023796656017
2018-06-22,0.0
2018-06-23,25.65430291324537
2018-06-24,3.4831605426355985
2018-06-25,0.0
2018-06-26,5.083102159822592
2018-06-27,0.0
2018-06-28,0.0
2018-06-29,0.5175904744703022
2018-06-30,12.776749778704563
2018-07-01,33.60003077961463
2018-07-02,0.0
2018-07-03,6.087708081763166
2018-07-04,0.4373498227197675
2018-07-05,12.204264128290271
2018-07-06,0.0
2018-07-07,11.389867190502551
2018-07-08,0.0
2018-07-09,0.0
2018-07-10,11.20593349621605
2018-07-11,11.065483997371247
2018-07-12,9.145071368554868
2018-07-13,30.489014306065435
2018-07-14,0.0
2018-07-15,1.6177597678894544
2018-07-16,2.529360825521318
2018-07-17,0.5118400780349952
2018-07-18,0.0
2018-07-19,0.0
2018-07-20,0.12895237929237285
2018-07-21,26.567572910784182
2018-07-22,0.0
2018-07-23,0.0
2018-07-24,1.7355869325459867
2018-07-25,0.0
2018-07-26,0.0
2018-07-27,0.0
2018-07-28,1.4920459855849402
2018-07-29,7.729391626066616
2018-07-30,0.0
2018-07-31,0.0
2018-08-01,0.0
2018-08-02,0.0
2018-08-03,0.0
2018-08-04,0.0
2018-08-05,0.0
2018-08-06,0.0
2018-08-07,0.0
2018-08-08,0.0
2018-08-09,0.0
2018-08-10,0.0
2018-08-11,0.0
2018-08-12,0.0
2018-08-13,38.71898277655346
2018-08-14,0.0
2018-08-15,0.0
2018-08-16,0.21023663877974325
2018-08-17,2.241800538136501
2018-08-18,2.415621734964303
2018-08-19,1.6052955458816618
2018-08-20,11.35877010026572
2018-08-21,7.014284016866571
2018-08-22,0.0
2018-08-23,17.183222965665664
2018-08-24,0.0
2018-08-25,0.0
2018-08-26,0.0
2018-08-27,0.0
2018-08-28,0.023854444380767958
2018-08-29,3.535245679808768
2018-08-30,0.0
2018-08-31,6.787490480455221
2018-09-01,4.901205589417452
2018-09-02,0.8590564871103077
2018-09-03,9.24634547105191
2018-09-04,0.0
2018-09-05,0.6852442579263437
2018-09-06,49.166571548452374
2018-09-07,43.89003510555778
2018-09-08,23.623306197379637
2018-09-09,12.946406947872234
2018-09-10,25.31244290912607
2018-09-11,2.9711349956975854
2018-09-12,0.0
2018-09-13,0.0
2018-09-14,0.0
2018-09-15,0.0
2018-09-16,14.241002235251365
2018-09-17,0.0
2018-09-18,2.807470449299535
2018-09-19,0.0
2018-09-20,10.003280008443836
2018-09-21,11.77302747692402
2018-09-22,8.062529105877385
2018-09-23,18.941356828829313
2018-09-24,0.0
2018-09-25,12.017933742210278
2018-09-26,11.698120256924378
2018-09-27,0.0
2018-09-28,3.5382706550187297
2018-09-29,6.128239490124459
2018-09-30,16.122269988134647
2018-10-01,9.602594810347298
2018-10-02,0.0
2018-10-03,4.795737197866423
2018-10-04,2.0912704402085165
2018-10-05,7.850312969874201
2018-10-06,7.680859282528824
2018-10-07,12.288483051784949
2018-10-08,13.655088413037877
2018-10-09,0.8653418943145982
2018-10-10,10.536623797867549
2018-10-11,12.193838045458236
2018-10-12,12.221250665434168
2018-10-13,0.0
2018-10-14,0.0
2018-10-15,4.951670698322351
2018-10-16,8.933049697613225
2018-10-17,0.0
2018-10-18,8.933049697613225
2018-10-19,7.99835490493679
2018-10-20,1.255883068760709
2018-10-21,0.5432188706466685
2018-10-22,14.796030997632817
2018-10-23,3.840425955107157
2018-10-24,4.658591899188072
2018-10-25,0.0
2018-10-26,5.7118558138702245
2018-10-27,7.095444518622566
2018-10-28,15.521208438712057
2018-10-29,39.43236272067821
2018-10-30,0.0
2018-10-31,0.0
2018-11-01,16.391663550136236
2018-11-02,14.48737750563983
2018-11-03,6.802962238667679
2018-11-04,3.752070732689979
2018-11-05,9.569526911677611
2018-11-06,10.012684635020232
2018-11-07,0.0
2018-11-08,0.09083213519512601
2018-11-09,0.0
2018-11-10,8.891285925114538
2018-11-11,0.9936987416178419
2018-11-12,8.813737624573873
2018-11-13,0.0
2018-11-14,0.0
2018-11-15,8.813737624573873
2018-11-16,0.0
2018-11-17,0.0
2018-11-18,2.4613643399461336
2018-11-19,2.4684309204742925
2018-11-20,0.2246360065195064
2018-11-21,0.0
2018-11-22,4.676728299803188
2018-11-23,1.0695374265789017
2018-11-24,0.0
2018-11-25,0.0
2018-11-26,0.0
2018-11-27,18.93427645212125
2018-11-28,0.0
2018-11-29,0.0
2018-11-30,0.0
2018-12-01,8.353256824692865
2018-12-02,0.0
2018-12-03,0.0
2018-12-04,0.5970318089743742
2018-12-05,0.0
2018-12-06,0.0
2018-12-07,0.0
2018-12-08,0.7280758148293685
2018-12-09,0.0
2018-12-10,0.3204063833245055
2018-12-11,0.0
2018-12-12,0.0
2018-12-13,0.0
2018-12-14,0.0
2018-12-15,0.0
2018-12-16,0.0
2018-12-17,0.0
